,text,label
13,"This is my mum, I was lucky to have her in my life for 30 years. I will end my #partygate rant here but for myself &amp; many others, who lost someone to #coronavirus, #partygatefines are not enough. However you feel about #BorisJohnson or this scandal, make sure you #vote.  https://t.co/QDLDxmRXaB","['partygate', 'coronavirus', 'partygatefines', 'borisjohnson', 'vote']"
14,"Link to register to vote below. Tonight (14th April, Holy Thursday) is the LAST chance to do this for the Stormont Assembly elections on the 5th May. #Vote #AE22  @NorthAntrimSinn","['vote', 'ae22']"
15,"If you want to make a change, ask.  #NewYork #cryptoban #VOTE","['newyork', 'cryptoban', 'vote']"
16,My friend join us and vote for izumi fassst @izumi_Finance #vote,['vote']
17,"I don't understand how pple who #vote #Conservative WANT to create universal struggle JUST so they can say ""Look at me, rising above it all. Aren't I special? Everyone else is just lazy."" How about we all live well? Your achievements aren't less because everyone else is good. ffs","['vote', 'conservative']"
18,"But his #StolenElection! #Electionfraud #TrumpIsALaughingStock interesting....We're all waiting for #voterfraud proof. People say they have it... It should be taken seriously no matter the #vote oddly, it's only this sort that we ever hear about... #trump #TrumpCrimeFamily  https://t.co/qF37l2CJGn","['stolenelection', 'electionfraud', 'trumpisalaughingstock', 'voterfraud', 'vote', 'trump', 'trumpcrimefamily']"
19,"Wow. Really Good Project GMX. Please guys Support this project  And Vote On GMX, Don't miss this opportunity. Join Fast  @trieuducdat1  @Yusufxarker  @DelowerDurjoy   #GMX $GMX #Airdrop #Vote","['gmx', 'airdrop', 'vote']"
21,"bill to rename the federal courthouse in Tallahassee after #JosephHatchett, the first Black man to serve on that state’s supreme court.   Representative #VernBuchanan (R-Fla.) why did you #vote against a measure you co-sponsored?  “I don’t know,” he said.","['josephhatchett', 'vernbuchanan', 'vote']"
22,"Well, I hope you're doing okay where you are. If not, get you things ready I have space in my bag😂... We have to make smarter and better decisions together.  #sheles_mind #Vote #getyourpvc  #vote","['sheles_mind', 'vote', 'getyourpvc', 'vote']"
29,"Thank you!  Spot on. The big issue for this election is how to #vote for #integrity, #truth and a return to reliable #democratic #governance, effective #public #administration and an #efficient #economic #transition FOR ALL to a #prosperous and #sustainable #future. #auspol","['vote', 'integrity', 'truth', 'democratic', 'governance', 'public', 'administration', 'efficient', 'economic', 'transition', 'prosperous', 'sustainable', 'future', 'auspol']"
30,@kakasujones @immigrants24 #Vote Beto for Governor,['vote']
31,Still time to #enrol to #vote ! #ausvotes     https://t.co/xgCoNvE6xL  https://t.co/WsSicvqQVj,"['enrol', 'vote', 'ausvotes']"
32,"#Republicans allege #Voter fraud because they commit voter fraud! #MarkMeadows was #Trump 's CHIEF of STAFF who claimed to live in a trailer in #NorthCarolina , &amp; registered to #Vote in #NC , while he was head of #Trump 's #WhiteHouse team, and NOT living in a trailer. Ugh!!!!!","['republicans', 'voter', 'markmeadows', 'trump', 'northcarolina', 'vote', 'nc', 'trump', 'whitehouse']"
33,Come and vote for     $DAF at  https://t.co/q3h5u1o3Uy 💯   Help us to win a promotion spot ad just by retweeting and following @coinhunterscc!🚀        https://t.co/dUjzZUFZiI 🔗    #bsc #coinhunters #hiddengem #100X #vote via @coinhunterscc,"['bsc', 'coinhunters', 'hiddengem', '100x', 'vote']"
34,"@robynbryant33 The WA #Vote for the ALP has risen by 19+% since 2019, Federal Election, according to the  Latest Roy Morgan Poll! 😜✌",['vote']
36,"To discover this now, it's strange #Biden supporters have said boycott ""faux"" news. Rupert puts money over #LIFE. #MitchMcConnell is a racist, who is surprised black 🇺🇸 Americans #Vote. These 3 are dangerous to the world. #Biden long stopped 🛑 engaging #Russia. #PeaceForUkraine","['biden', 'life', 'mitchmcconnell', 'vote', 'biden', 'russia', 'peaceforukraine']"
38,"Remember that the next time you think ""I'm not gonna #vote b/c the #Democrats aren't cleaning up the mess #Republicans left fast enough!"" #VoteBlue2022 #VoteBlueNoMatterWho #VoteBlueToSaveDemocracy #BoycottTheGOP","['vote', 'democrats', 'republicans', 'voteblue2022', 'votebluenomatterwho', 'votebluetosavedemocracy', 'boycottthegop']"
40,Come and vote for     $undefined at  https://t.co/F5mQHDNrv0 💯   Help us to win a promotion spot ad just by retweeting and following @coinhunterscc!🚀        https://t.co/vhDRyBWoqQ 🔗    #bsc #coinhunters #hiddengem #100X #vote via @coinhunterscc,"['bsc', 'coinhunters', 'hiddengem', '100x', 'vote']"
41,"@RepJeffries #VoteThemAllOut2022 …#vote #Democrats for some peace and old fashioned common sense to solving problems…#Americans got too much to do than to keep listening to rhetoric. We want to turn on news and hear news every now and then…not the same old violence, lies, conspiracies…","['votethemallout2022', 'vote', 'democrats', 'americans']"
43,Reminder to #vote for a party that can actually do their job.  Not the #LNP  #auspol   https://t.co/hN2dnGNVr9,"['vote', 'lnp', 'auspol']"
44,@slimpickings37 As far as I see they’re both the same anyway. None of these traditional parties deserve our votes #vote-independents,['vote']
45,"Congratulations Maff Metaverse on Reaching the 500k VP Vote For Your POI, Noticed You Needed A Little Help ;)   Peng Cartel: @SinfulMeatStick @ArtReYou1  DAO Link:  https://t.co/8UFXDGtjtL  #Decentraland #DeFi #Metaverse #dcl #blockchain #NFT #NFTCommunity  #cryptoart #vote  https://t.co/uLfNfjiBJe","['decentraland', 'defi', 'metaverse', 'dcl', 'blockchain', 'nft', 'nftcommunity', 'cryptoart', 'vote']"
47,NEW MIRROR POLL! Poll IDs 258 and 259 have INCORRECT Parameter Updates ... #vote on 260:  https://t.co/hXxaVz9eV9 $MIR $LUNA #terra,"['vote', 'terra']"
48,The only damn thing #Republicans want to keep from minorities is our #TaxDollars 2 use as they see fit and none of anything we need or want is worthy WeBegging These some CRAZY ass B&amp;stards Yall better #Vote is all I can say Media claims were not MAD YouBetterGetMad #Democrats,"['republicans', 'taxdollars', 'vote', 'democrats']"
49,Our pleas heartbreak and rage die in a vacuum  While #Washington listens to its own heartbeats we live and die in the shadows of our failed dreams #poems #poetry #vote #poet #backyardpoetry #filibuster #reader #poetsofTwitter,"['washington', 'poems', 'poetry', 'vote', 'poet', 'backyardpoetry', 'filibuster', 'reader', 'poetsoftwitter']"
50,@MarshaBlackburn Investigate and prosecute Trump / GOP organized crime. #Boycott and #VOTE to expel Trump / GOP organized crime.,"['boycott', 'vote']"
51,"#VOTE: Go to the poll to select your favorite song from the previous #LookingForward: @KingMalakiYah, @DJStarr592 and Keith Cole.    https://t.co/zaTuQqwXmP   Join @DaGalleryShow with @BenyaminBMB every Tues at 7 PM to 9 PM ET on @Caribbean_Jam   https://t.co/s0Y5QeQVXm  #Follow  https://t.co/wdZtsBBe4m","['vote', 'lookingforward', 'follow']"
53,#ThankYou for your Support! I passed the #audition and made top 12. So now I’m a #contestant for @TheStonewallNYC 🏳️‍🌈🏳️‍⚧️💪🏽. #NYCsNextCabaretStar . 🌟 Come on out and #Vote for me! Each drink is a ticket. Each ticket is a vote. @GreyGoose &amp; @Patron cocktails give u 2 tix! 🍹🥃🏆🎤  https://t.co/TlWIcOHH4x,"['thankyou', 'audition', 'contestant', 'nycsnextcabaretstar', 'vote']"
56,Followers: What is your favorite part of our #twitchstream #Vote and let us know! #poll #twitchstreamer #TwitchStreamers #LiveStreaming,"['twitchstream', 'vote', 'poll', 'twitchstreamer', 'twitchstreamers', 'livestreaming']"
57,OK looks like my #Vote will be with any #Grassroots Candidates endorsed by @BernieSanders &amp;/or @ninaturner. I am disappointed with the SoCalled #Progressive-Caucus needless to say with #Democrats &amp; #Republicans as well.,"['vote', 'grassroots', 'progressive', 'democrats', 'republicans']"
58,I need TRUE opinions. With the depth or before the depth? 1 or 2? I won’t be offended just trying to see what people prefer. Obviously I won’t be sad if they want me to do LESS work. #critique #art #abstractartist  #help #vote #painting #artist  https://t.co/zMjvPfWAYU,"['critique', 'art', 'abstractartist', 'help', 'vote', 'painting', 'artist']"
59,@Mesidesta @Senaitbitew @AchakzaiSanga @Liku_Zere @BeZyee #vote @Me secret,['vote']
60,Today is the last day to register to vote: please do so.  #RegisterToVote  #Vote  #BeTheChange  #WeDeserveFunctioningGovernment  https://t.co/p5GCWlxMfb,"['registertovote', 'vote', 'bethechange', 'wedeservefunctioninggovernment']"
61,Hi Texans I know how y’all like to tussle but uh WHITE PEOPLE y’all might need to have a meeting CAUSE.. #Texas #GregAbbott #BetoForGovernor #abbott #vote  https://t.co/0mOyoeEnDr,"['texas', 'gregabbott', 'betoforgovernor', 'abbott', 'vote']"
62,"What kind of transmission do you like? AT, CVT, MT, or DCT? I personally like DCT, which provides both AT and MT functions!! The sound when changing gear of DCT is awesome😍 I wish our product is also used in DCT. #questionnnaire #vote #transmission","['questionnnaire', 'vote', 'transmission']"
63,"Vote for @OpenOceanGlobal and Get 100 $OOE as a reward through lottery  ✅RT &amp; Vote ✅Tag 3 frens 👉Fill out the form, 100 lucky ones will be selected!  https://t.co/1O878pghtY  #NFT #NFTs #NFTCommunity #NFTGiveaway #Arbitrum #vote #poll","['nft', 'nfts', 'nftcommunity', 'nftgiveaway', 'arbitrum', 'vote', 'poll']"
64,"Aaron Forrest of @NowWeRiseband is victorious w/ ""The Life We're After"". So here we go with the final match up of round 1! #Listen &amp; #vote for the song you like best: DJ Moy - Lov3 M3  https://t.co/yZymeSBXj2 vs @_mcchris - Fett's Vette  https://t.co/yCww77D0lT #tournament #tourney","['listen', 'vote', 'tournament', 'tourney']"
65,One thing for sure is if #Democrats lose the midterms...the people that will suffer the most will be POC...all these far leftist con men and women will be rolling...So you guys should either listen to these fools or go out and #vote the obstructionists out..,"['democrats', 'vote']"
66,Who is the Greatest funk group? Please decide #georgeclinton #funk #vote #koolandthegang #slystone #PleaseRetweet #vote #earthwindandfire,"['georgeclinton', 'funk', 'vote', 'koolandthegang', 'slystone', 'pleaseretweet', 'vote', 'earthwindandfire']"
69,The de facto Leader of the @GOP once again sides with #Putin America please remember #RepublicansSupportPutin a war criminal when you #vote in the midterms Democracy is under attack!,"['putin', 'republicanssupportputin', 'vote']"
70,"🗣SWLR C&amp;B and Alpha Kappa Alpha Sorority, Inc.® Beta Pi Omega Chapter are partnering together for “MEET THE CANDIDATES” on 4/18 @ 6:30pm.  This meeting is open to the public!  #share🗣 #swlr #aka #bpo #meetthecandidates #ready #set #vote  https://t.co/NbQSLnXvFw","['share', 'swlr', 'aka', 'bpo', 'meetthecandidates', 'ready', 'set', 'vote']"
71,@MollyJongFast Because too many people failed to #vote to keep the White House and Senate under Democrats.,['vote']
72,Please Vote for @OpenOceanGlobal - the most efficient #DEX aggregator on #Arbitrum! 📌 #OpenOcean is the first and the best #CeDeFi #aggregator across 14 #blockchain network  #vote #NFTCommunity #NFT #NFTs #USDT #,"['dex', 'arbitrum', 'openocean', 'cedefi', 'aggregator', 'blockchain', 'vote', 'nftcommunity', 'nft', 'nfts', 'usdt']"
74,".@GovWhitmer denounced Trump in 2020 for being ""complicit"" with the FBI-fabricated kidnapping plot. But what about Hunter Biden's LAPTOP? #biden #trump #politics #vote @Cooper11116838 @JimBovard","['biden', 'trump', 'politics', 'vote']"
75,"Please, vote for TheFutbolCoin ( TFC ) 🚀    https://t.co/iqXjtZnMtD 🔗  Help us get trending on CVL! @thefutbolcoin #TFC #cryptocurrency #crypto #money #hiddengem #100X #vote via @cvl_crypto","['tfc', 'cryptocurrency', 'crypto', 'money', 'hiddengem', '100x', 'vote']"
76,"Watched #KGFChapter2 ?  How much would you rate the film on a scale of 5?  #Vote, #Retweet and #Tag your friends to spread the poll.  #Breakings4U","['kgfchapter2', 'vote', 'retweet', 'tag', 'breakings4u']"
77,Which comic book company do you prefer? #vote #PleaseRetweet #marvelcomics #darkhorsecomics #dcomics #imagecomics,"['vote', 'pleaseretweet', 'marvelcomics', 'darkhorsecomics', 'dcomics', 'imagecomics']"
78,"I'll also be on air through the week on @IFM923 , Lagos, so stay tuned 👌🏽 #NextRadioSuperStar #oap #lagosOAP #vote  https://t.co/7AbQuegavo","['nextradiosuperstar', 'oap', 'lagosoap', 'vote']"
79,GA voters! Check to make sure are registered! All others states should be checking too! #vote #BlueVoices #georgia #America Retweet!  https://t.co/njXE6mWoKU,"['vote', 'bluevoices', 'georgia', 'america']"
80,"@JohnArtist14 If you are LGBT, a person of color, a woman who values her reproductive autonomy, or someone who depends on Social Security, Medicare, or the ACA and its ban on pre-existing conditions, then #Vote like your life depends upon it… because it does.",['vote']
82,"Just a reminder that YOU NEED TO #VOTE.  It's primary season &amp; you know who IS GOING TO VOTE? People who know very little about economics,  very little about how the #government works but listen to OPINION stations as their only #news source.   Do your part. VOTE every election.  https://t.co/bLOY2uKLDp","['vote', 'government', 'news']"
83,@EzraNBC @FightFakeNews4 . anti-vax  = anti-mask = anti-abortion (pro-choice) = zero kill shelters (which totally broke the backs of small municipalities) = don't say gay = book burners = supremacist  This group is the minority We are the majority We will prevail but #cancelfox first   #VOTEblue #VOTE,"['cancelfox', 'voteblue', 'vote']"
84,Recently some legendary stand up comics died ... would anyone care if the current roast king Jeff Ross died ? #roast #comedy #vote #RetweeetPlease,"['roast', 'comedy', 'vote', 'retweeetplease']"
85,Coming to a #PollingStation near you this #November. SHOW UP AND JOIN THE PARTY. #VOTE THE BASTARDS OUT‼️👍🏻  https://t.co/kw0BE6CttJ,"['pollingstation', 'november', 'vote']"
87,"#CatsofTwitter #Ontario #Canada #Vote #Charity  Please vote for Kitchener Stray Cat Rescue to share in $500,000 of grants  https://t.co/VHlZp8uLlq","['catsoftwitter', 'ontario', 'canada', 'vote', 'charity']"
88,. do not believe #republican fuckery  Be Like Ukrainians and  kick every #republican out of office  EVERYONE  even the dog catcher  EVERYONE   #VOTEblue #VOTE #BetoForGovernor,"['republican', 'republican', 'voteblue', 'vote', 'betoforgovernor']"
89,Random #poll  What #song on this list do you think is the best?  #zztop - Sharp dressed man #nickelback - Animals #paparoach - Scars #ledzeppelin - Stairway To Heaven   Please #vote and Let us know why in the #comments.  Follow us! @RnRNationlive,"['poll', 'song', 'zztop', 'nickelback', 'paparoach', 'ledzeppelin', 'vote', 'comments']"
90,Random #poll  What #artist #singer on this list do you think is the best?  #robertplant #davidcoverdale  #freddiemercury  #ronniejamesdio  Please #vote and Let us know why in the #comments.  Follow us! @RnRNationlive,"['poll', 'artist', 'singer', 'robertplant', 'davidcoverdale', 'freddiemercury', 'ronniejamesdio', 'vote', 'comments']"
91,Random #poll  What #band on this list do you think is the best?  #ironmaiden #judaspriest  #metallica #pantera  Please #vote and Let us know why in the #comments.  Follow us! @RnRNationlive /  https://t.co/h6h2z9x251,"['poll', 'band', 'ironmaiden', 'judaspriest', 'metallica', 'pantera', 'vote', 'comments']"
92,@_BrandonRussell so lovely to meet your acquaintance tonight at @TheReSisters2 Appreciated your input and your dialogue was so appreciated. We hope you’ll come back. Good luck with your run for #Ottawa Council.  #municipalelection2022 #vote,"['ottawa', 'municipalelection2022', 'vote']"
93,"Sooo, @Rutherford_PL said the #ediblebook contest had a great turn out when questioned #why it was #virtual.   Well, the #contest entries came out today to #vote on... all 7 of them.  #rutherfordnj  https://t.co/LH8ECgO2bv","['ediblebook', 'why', 'virtual', 'contest', 'vote', 'rutherfordnj']"
95,"Oh my: I miss #Grinnell—will new #falcon be named Savio, Takaki or Ned? Everyone gets  a #vote  https://t.co/z2r2W8pUUm newsletters","['grinnell', 'falcon', 'vote']"
97,"I LOVE! LOVE! LOVE! the fact that my state makes it easy to vote. We should be ENCOURAGING voting, not making it tougher. My state isn’t afraid of voters. Thank you @GovPritzker #ChicagoBoardElections #Elections2022 #vote  https://t.co/FYCaSKUD1n","['chicagoboardelections', 'elections2022', 'vote']"
98,Attention #Georgia voters! Check your voter registration-they are purging the rolls.   They know they can’t win without cheating   #vote,"['georgia', 'vote']"
99,"@PrezLives2022 @breeanams1 Hello @breeanams1  I just followed you, please follow me and of course, please #vote    https://t.co/118s2MiJtG",['vote']
100,"🇺🇸I think #Democrats need to hammer just how 'extreme' the @GOP has become. As #Midterms2022 gets closer, we should be 'messaging' that a #vote for a #Republican is a vote paving the way for #Trump in 2024, and all the 'uncertainty' and 'ugliness' he brought to this great nation!  https://t.co/VL1p3Y4LQq","['democrats', 'midterms2022', 'vote', 'republican', 'trump']"
101,. @GregAbbott_TX is the one of the best examples of a self-serving politician &amp; human being. He really doesn’t give a damn about anything or anyone except himself. Texans need to wake-up. They need a different Governor. #vote for @BetoORourke,['vote']
102,THE DEMOCRATIC PLATFORM FOR 2022 #Resistance  Insurrection 1/6 Killing of Capitol Police Election Fraud FOX News Control of the GQP Putin’s War and genocide  #revolution #trump  #resist #politics #resist #fascist  #anarchist #racism #americanfascism #Authoritarianism 👊 #vote  https://t.co/qzTOaNZntz,"['resistance', 'revolution', 'trump', 'resist', 'politics', 'resist', 'fascist', 'anarchist', 'racism', 'americanfascism', 'authoritarianism', 'vote']"
103,Polkadot Decoded 2022 voting is live  #click #submit #youre #vote #button #voting #selection #talks #submitted #submissions   https://t.co/jU9ra9OFXm  https://t.co/uv9TBkgrO4,"['click', 'submit', 'youre', 'vote', 'button', 'voting', 'selection', 'talks', 'submitted', 'submissions']"
104,You now most decide who is a better Rock n Roll front person ?  #vote #punk #JoanJett #IggyPop #Pleaaseretweet,"['vote', 'punk', 'joanjett', 'iggypop', 'pleaaseretweet']"
106,8) Begin planning now how you will help build America in the critical #Midterm Elections. #Midterms2022 #VOTE,"['midterm', 'midterms2022', 'vote']"
107,There is still Time. #Vote #votecardiffelectric,"['vote', 'votecardiffelectric']"
108,We would agree if we could hang-them instead !  #Vote #Domains #Branding #vcs  https://t.co/akoGVQ1up5,"['vote', 'domains', 'branding', 'vcs']"
109,Where are all the “women for trump”?  If not in #kentucky .. they should be made to live there!   If you don’t #vote.. all red states are doing the same.  #mybodymychoice,"['kentucky', 'vote', 'mybodymychoice']"
110,#TRUE …#DEMS DO YOUR DAMN JOB …. WE THE PEOPLE🇺🇸….NEED A #LIVINGWAGES SINCE #PANDEMIC AND #INFLATION …#MINIMUMWAGES SHOULD BE $18hr (.)   WE NEED THIS ON #DEMS AGENDA 2022 !! We WILL #VOTE🗳  https://t.co/P9EOSlYxtZ,"['true', 'dems', 'livingwages', 'pandemic', 'inflation', 'minimumwages', 'dems', 'vote']"
111,"@ClaudetteGGibs1 Yes, if people vote. Voting is the great equalizer, but only if people exercise their rights. VOTE! #Vote",['vote']
113,A #tbt #ThrowbackThursday pic of me when I filed my candidacy for San Juan County Utah Clerk/Auditor. #democracy #Democrat #democratic #candidate #Candidates2022  #vote #BlueWave #BlueWave2022 #navajo #NativeAmerican  https://t.co/i4ReMYGVq0,"['tbt', 'throwbackthursday', 'democracy', 'democrat', 'democratic', 'candidate', 'candidates2022', 'vote', 'bluewave', 'bluewave2022', 'navajo', 'nativeamerican']"
114,FACTS!!! #Vote  https://t.co/oJImd1AumU,['vote']
115,Might be a good idea to check your spam boxes and double check on your voter registration. I just found mine in my spam #wednesdaythought #Vote #copolitics  https://t.co/jdI5BpISxJ,"['wednesdaythought', 'vote', 'copolitics']"
116,I entered Nin Nin into a cat contest pls vote for her she wants to be famous!! #cats #CatsOfTwitter #vote #iwillfightanyonewhodoesntvote    https://t.co/rIxfZXVTIN,"['cats', 'catsoftwitter', 'vote', 'iwillfightanyonewhodoesntvote']"
117,@cmelick13 @momads99 This is the Theme of the 22 election for Dems -Stop fascism- Stop Authoritarianism - Stop Putin #DemocracyUnderThreat #DemocracyNotAutocracy #stopfascism #vote #VoteBlueIn2022,"['democracyunderthreat', 'democracynotautocracy', 'stopfascism', 'vote', 'votebluein2022']"
118,@MichaelArt123 Finally some good news coming from #Texas #vote #BetoForGovernor,"['texas', 'vote', 'betoforgovernor']"
119,"love my babies.., but #vote 😍😆 #Crypto #Bitcoin #casino #Memes #ETH #BNB #XRP","['vote', 'crypto', 'bitcoin', 'casino', 'memes', 'eth', 'bnb', 'xrp']"
120,@ninaturner The only NFT I will ever care about is Nina Freakin Turner! #Vote #HelloSomebody,"['vote', 'hellosomebody']"
122,@MichaelArt123 Beto can win 💪🏼  He stands for one and all.  Fight for democracy. #Vote  #DemocracyUnderSiege  🇺🇦🇺🇸  @BetoORourke  @GrammarDomin8rx @aprilsparkles1 @UkraineMidterms,"['vote', 'democracyundersiege']"
123,"As you prepare to #vote in the next few months, remember which #PoliticalParty is trying to prevent you from #voting.","['vote', 'politicalparty', 'voting']"
124,"""Perhaps, most of all, they should pray for better legislators.  The sort who would take a moment each day to do a little soul searching of their own."" #vote   https://t.co/cUY6nvP6zO",['vote']
125,@JaneCaro Not long from now such comments should be answered with votes. #womenvote #peoplevote goddam it #vote  like your and your kids future depends on it   because it does.,"['womenvote', 'peoplevote', 'vote']"
126,This! 👇🏻 we must #Vote!  #VoteBlueToSaveDemocracy  #VoteBlueToSaveAmerica,"['vote', 'votebluetosavedemocracy', 'votebluetosaveamerica']"
127,@MeidasTouch . The republican Party is #PutinsParty The republican Party is #PutinsParty  @gop is #PutinsParty #gop is #PutinsParty  The republican Party is #PutinsParty The #republican Party is #PutinsParty  #VOTEblue #VOTE #SlavaDemocracy! #BeFierce  https://t.co/i7MXhVEMWm,"['putinsparty', 'putinsparty', 'putinsparty', 'gop', 'putinsparty', 'putinsparty', 'republican', 'putinsparty', 'voteblue', 'vote', 'slavademocracy', 'befierce']"
128,Been thinking and saying this for years. Populist demagogues lead us nowhere but down. #epistocracy #democracy #government #america #vote #epistocracy #populism    https://t.co/KPvi4yGNlh via @YouTube,"['epistocracy', 'democracy', 'government', 'america', 'vote', 'epistocracy', 'populism']"
129,The pandemic is far from over. Australians need a govt that cares: 1) cares about the people that care about them (#nurses!) &amp; 2) cares about the people that can’t care for themselves (those in #AgedCare). #ItsTime #Vote @AustralianLabor if you care about Australians. #AusVotes22,"['nurses', 'agedcare', 'itstime', 'vote', 'ausvotes22']"
130,"WE MUST ALL #VOTE‼️  remember, there are MORE OF US than there are of them.  all we need to do is #VoteYourASSOFF! to STOP the #Republican WAR ON #Women #Seniors #LGBTQ #Blacks #HealthCare #SocialSecurity #Medicare #Medicaid #ACA PROTECTIONS for #PreExistingConditions  #VoteBLUE  https://t.co/sTIYx8oYYr","['vote', 'voteyourassoff', 'republican', 'women', 'seniors', 'lgbtq', 'blacks', 'healthcare', 'socialsecurity', 'medicare', 'medicaid', 'aca', 'preexistingconditions', 'voteblue']"
131,"Never vote #ALP #LNP or #Greens ever again if you want freedom, democracy and a transparent government. #Vote freedom. #UAP, #LiberalDemocrates #OneNation any but those three paid off stooge parties, I believe of pharmaceutical companies #auspol2022","['alp', 'lnp', 'greens', 'vote', 'uap', 'liberaldemocrates', 'onenation', 'auspol2022']"
132,"FFS Already ,#Republicans ARE NOT #ProLife....They Just want to CONTROL WOMEN. #FakeChristians #MISOGYNISTS   #VOTE #VoteBlue2022 #VoteBlue #VoteThemAllOut2022 #WomensRights #HumanRights","['republicans', 'prolife', 'fakechristians', 'misogynists', 'vote', 'voteblue2022', 'voteblue', 'votethemallout2022', 'womensrights', 'humanrights']"
133,"BIG NEWS!! As celebration for making a new Twitter account, I will be starting a new #ShinyTeamQuest in Pokémon Pearl (Childhood game). The twist is that YOU will be picking my team (besides Turtwig😁). The top FIVE liked comments will be the winners! #shinypokemon #pokemon #vote","['shinyteamquest', 'shinypokemon', 'pokemon', 'vote']"
136,"@SMHred @LenaKauffman On another note, Tappan has been without a principal for the entire year.  Amazing teachers &amp; admins holding down the fort for the school year.  AAPS admin’s incompetence is embarrassing &amp; driving quality staff into retirement or into the same job in competent districts.  #vote",['vote']
138,The #Australian Prime Minister announced that the 2022 federal #election would be held on Saturday 21 May. So how you can #vote early?   https://t.co/jkm9OLkncE,"['australian', 'election', 'vote']"
140,@SMHred @LenaKauffman There is zero chance this administration can oversee a successful and timely build of an elementary school.  It’s good to know BP rehab is dependent on this.  Makes BOE election even more important for BP families.  A board that holds admin accountable is a must.  #vote,['vote']
141,Biden in his own words promising to ban All Oil Production in America. Regardless of inflation and the loss of great paying middle class jobs.   #Truth #vote @GOP    https://t.co/9L066TuDtt,"['truth', 'vote']"
142,Conversations with Cubit @SenPittman and I had a great visit about her campaign for Oklahoma County Commissoner #leadership #vote  https://t.co/tzuj1mgyfr,"['leadership', 'vote']"
143,@LeviFetterman Where can I get a #vote bandana for my soul-eyed rescue dog? #AdoptDontShop  https://t.co/WxB0lEQHjd,"['vote', 'adoptdontshop']"
144,The current GOP rhetoric has real life consequences… we can do better! I’m not anti-Republican but am anti-bigotry. Vote on policy and vote out the people fostering this narrative. #vote,['vote']
148,"well said, wake up, #Vote, #VoteBlue to save our world and give your generation a potential future, young people.","['vote', 'voteblue']"
149,@yourlittldogtwo @mitchellreports @chucktodd #vote #BetoForGovernor  #VoteBlueDownBallot  #TurnTexasBlue  just like its state flower  https://t.co/aoXc44Srqk,"['vote', 'betoforgovernor', 'votebluedownballot', 'turntexasblue']"
151,Violent crimes have skyrocketed since the pandemic.  Are guns to blame?  Is the education system to blame?  Are parents to blame?  https://t.co/O8bDs1jM0M #T2Q #Talk2Q #Murder #crime #crimes #crimestoppers #CrimeSpike #Police #policeneveroffduty #vote #localgov  https://t.co/5xL38cNHTj,"['t2q', 'talk2q', 'murder', 'crime', 'crimes', 'crimestoppers', 'crimespike', 'police', 'policeneveroffduty', 'vote', 'localgov']"
153,"Investigate and prosecute Ron DeSantis organized crime. Racism is organized crime. Ron DeSantis' racist gerrymandering is organized crime. #Boycott, #Divest, #Sanction and #VOTE to expel racist crooks like Ron DeSantis. #Florida must purge organized crime mafia from government.","['boycott', 'divest', 'sanction', 'vote', 'florida']"
154,"In #NC the statewide primary is Tuesday, May 17, 2022.  Races on the ballot include: 🏛The U.S. Senate and House of Representatives 🍠The N.C. General Assembly 👩🏽‍⚖️The N.C. Supreme Court and Court of Appeals 📩and more!   Make sure you are ready to #vote✅  https://t.co/JpS26CMGf5","['nc', 'vote']"
155,Maggie says to do volunteer work for Postcards To Voters for one hour per day instead of Twitter. She wants ten million cards sent to at risk voters. So fetch!  #DontDisappointMaggie #BlueVoices #Vote  https://t.co/eFOiKDf2sz,"['dontdisappointmaggie', 'bluevoices', 'vote']"
157,"Vote or lose your rights. Vote or we lose democracy. Yeah, it’s that fucking serious. #Vote #DemCast","['vote', 'demcast']"
158,"@NatashaVianna One of the things the U.S. needs to do is to switch to a four-day work week. It's been proven that employees are as productive in 4 days as they are in 5 and they're MUCH happier. New Zealand, Japan &amp; Belgium are 3 of the countries that are in the midst of switching. #VOTE",['vote']
159,be like lisa especially if u r abroad #vote,['vote']
160,Please vote for SAMSARA. 1:19 in.. our song plays.. if you like what you hear..  comment on the youtube video that you vote for us..  comments are being tallied..  Thank you!!!!  #semifinalist #nevermind #samsara #nyc #vote #youtube #contest #showcase      https://t.co/akrI2UMhyt,"['semifinalist', 'nevermind', 'samsara', 'nyc', 'vote', 'youtube', 'contest', 'showcase']"
162,#Vote for a #DIYhero #CarlosVillamar #Sustainablegreenhouse #FoodSecurity ⁦@thevillamarfirm⁩   https://t.co/fPuCc8R2wz,"['vote', 'diyhero', 'carlosvillamar', 'sustainablegreenhouse', 'foodsecurity']"
164,Last Chance to support this little guy and help him win the first installment of his college find!  #letsgo #vote #itsfree,"['letsgo', 'vote', 'itsfree']"
165,Go @BetoORourke Win That Governorship for Texas. Texans #Vote for #DemocratsDeliver,"['vote', 'democratsdeliver']"
166,"@LaurenMdgarcia @LakotaMan1 @NikkiFried @JohnFetterman @TimRyan @BetoORourke @GaryChambersJr Yes, thank you for adding more names of the wonderful candidates that we need to support and #vote for to help save our #democracy","['vote', 'democracy']"
167,@tylerperry #more determined than ever to #vote down here n the 'good ole boy' state of #Georgia,"['more', 'vote', 'georgia']"
168,"@Vishwakarma2000 OMG!!! 😳😳 If this doesn’t tell you just how evil the GQP and the Republicans are, NOTHING will. #VoteBlue2022 #VOTE💙","['voteblue2022', 'vote']"
