,text,label
524,Know more about Phil young   They are just getting started. I am hoping for more partnerships and sports participants to learn how amazing  is!    ,"['xg', 'grassroots', 'sports', 'football']"
525,Surely it’s game over  2 - 0          ,"['football', 'promotion', 'football', 'efl', 'huddlesfield', 'goingup', 'gameover']"
526,What happened to Juan Mata?  ,['football']
527,English Premier League Football: Super Climax     ‌    ,"['climax', 'english', 'football', 'league\u200c', 'premier', 'super']"
528,What a player this guy was     ,"['roma', 'totti', 'thefootballarchive', 'footy', 'football']"
529,Dial *920*555# or visit   to vote for your favorite nominee              ,"['trending', 'upsa', 'ghana', 'music', 'today', 'global', 'fun', 'football', 'classicawardsupsa', 'world', 'movie', 'sports']"
530,With the great  ! Still amazing skills and definitely fit.     ,"['realmadrid', 'portugal', 'football']"
531,My 1st Mint  Captain                 ,"['captainfollowcaptain', 'bluechipnft', 'fifa22', 'fifa', 'fifaworldcup', 'soccer', 'football', 'nft', 'discord']"
532,Mumbai City FC defeated Air Force Club by a 2-1 margin to become the first-ever Indian club to register a win in the AFC Champions League.         ,"['afccup2022', 'afccup', 'mumbaicityfc', 'indianfootball', 'football']"
533,TUESDAY   My final game before some time with family! Tuesday will be a chance to watch the mighty  and a chance to see the one and only  it's been a while          ,"['football', 'nonleague', 'nonleaguefootball', 'buckinghamshire', 'sports']"
534,7v7 uniforms.  Fully sublimated.  Sick of the big brands being out of stock? Create your own custom ones and deliver in under 30 days. High school coach’s reach out and let’s make it happen       ,"['dynamicteamsports', 'customuniforma', 'football', '7v7uniforms']"
535,Thank you  &amp;                                League    ,"['football', 'uefa', 'championsleague', 'mindset', 'champions']"
537,Oops I Did It Again GIF          ,"['giphy', 'tenor', 'gifs', 'gif', 'funny', 'football', 'funnygifs', 'gifsfunny']"
539,"Ben Edwards had a great session two weekends ago! This kind of hard work will pay dividends when the fall season runs around. Great job Ben!  If you're interested in booking a session like this with our expert coaches, visit       ","['football', 'quarterback']"
542,The 9:00 PM EST  game tonight between The Lumberjacks and The Bombers on  on  is sure to be an exciting one.  Two explosive offenses facing off. Make sure to come check our crew out as we bring you the action! ,['football']
543,Still learning and working hard to make my dreams become a reality.        ,"['hawaiifootball', 'football', 'determination', 'defense']"
548,Possibly I’m Biased because of the name  but I have to agree with      ,"['football', 'love', 'studentathlete']"
551,Possibly the most civilised lunch at camp ever! Roll on tomorrow…!!!        ,"['football', 'brentwood', 'childcare']"
553,Soccer Super League      ,"['soccer', 'league', 'football']"
554,Free kick goal this weekend vs San Diego Surf on                  ,"['ecnl', 'freekick', 'goal', 'dubs', 'legendsfc', 'centermid', 'highlight', 'goaloftheday', 'mondaymotivation', 'soccer', 'futbol', 'football']"
556,"  Antalyaspor-Hatayspor 4-1 [16' Wright, 29' Naldo, 35' Wright, 38' Diouf (H), 55' Luiz Adriano]  league table (top5) 1⃣ Trabzonspor 72 2⃣ Fenerbahce 59 3⃣ Konyaspor 58 4⃣ Basaksehir 53 5⃣ Adana Demirspor 52    ","['süperlig', 'calcio', 'football']"
557,"New flyer out now and based on one of the best footballers of all time,Lionel Andres Messi,the winner of 7 ballon d'ors,being the second football player in history reaching this record after Pele // Link -         ","['flyers', 'photoshopediting', 'football', 'footballtime']"
558,"  ""moment of reflection"" - jeez, just get on with the bloody  match ",['football']
560,Let's play Trophy Manager   It's the best Online Soccer Manager Game    ,"['football', 'soccer', 'followback', 'teamfollowback']"
561,Looking forward to watching  tomrorow     ,"['football', 'nonleague', 'nonleaguefootball', 'buckinghamshire']"
562,Nick Saban DID NOT like the question from Maria Taylor  Who’s in the wrong??    138 Days until College Football returns!            ,"['originsports', 'alabama', 'bama', 'alabamafootball', 'bamafootball', 'saban', 'nicksaban', 'cfb', 'football', 'collegefootball']"
563,"UEFA Champions League 2021-22 Quarter Final Leg-2: Real Madrid vs Chelsea Preview, Team News, Possible Line-Ups, and Prediction    ","['chelsea', 'football']"
564,PENALTY MISS  1 - 0          ,"['miss', 'penalty', 'football', 'luton', 'huddersfield', 'hatters']"
565,What have we taught our son when getting a TD…” Act like you have been there before!” No need to act all crazy… “celebrate the teams TD”       ,"['football', 'footballmom', 'notyourtypicalfootballmom', 'leatch']"
566,We didn’t expect there to be much between Lyon and  when the  draw was made and their quarter-final tie is perfectly poised after a 1-1 draw in London last week.     of the return leg        ,"['westham', 'uel', 'bettingtips', 'football']"
568,Hello Folks    FIFA World Cup 2018  Adidas Telstar 18  Buy Now           ,"['russia', 'sportsnft', 'nftcollection', 'football', 'fifa', 'worldcup']"
570,Who says football isn't a connecting tissue in humanity???  I love this game called football        ,"['football', 'mciliv', 'lfc']"
571, incredible  story about    &amp; the absolute failure of      FYI,"['breaking', 'rapist', 'murderer', 'toddhodne', 'pennstate', 'coach', 'joepaterno', 'metoo', 'football']"
572,"Dwayne Haskins to Be Honored at Ohio State Spring Game, Per HC Ryan Day     ","['football', 'ncaa', 'collegefootball']"
573,“Love:the:game”     ,"['football', 'hbcu', 'classof2022']"
574,Cleveland Browns Kareem Hunt NFT Autograph-Jersey Card! One-of-One           ,"['openseanft', 'openseacollection', 'nfl', 'nfltwitter', 'nfts', 'nftcommunity', 'nftgiveaway', 'football']"
575, 1 - 0  tidy finish from Russell        ,"['htafc', 'ltfc', 'efl', 'championship', 'football', 'goal']"
576,Futsal last nught             ,"['futsal', 'soccer', 'football', 'touch', 'goals', 'focus', 'sundayfunday']"
577,Tuesday special odd @ 2.00 Hermannstadt - U Cluj  U Cluj to win @ 2.40           ,"['specialodds', 'football', 'romania', '2ndleague']"
578,Derrick Henry Legendary NFT Football Jersey Card!           ,"['nfl', 'nfts', 'nftcommunity', 'nfltwitter', 'football', 'sport', 'nftart', 'nftgiveaway']"
579," In response to your sports fandom-ness, here is my obligatory  photo in               ","['billsmafia', 'fursuit', 'furry', 'fursuit', 'wolf', 'dog', 'cosplay', 'sports', 'buffalobills', 'nfl', 'football']"
580,"Speed, Agility, Acceleration   Great session with my client Will today, focussing on multiple components of fitness which will help his overall fitness for refereeing.         ","['fitness', 'workout', 'football', 'referee', 'agility']"
585,Nobody wants the  to win a Cup... except Riders fans.         ,"['repfromsectionx', 'memewarmonday', 'cfl', 'football', 'jointheherd']"
586,"This project needs about 100 backers. There are different reward levels. Postcards, prints , books and tees. If you love football and the world cup you will really enjoy this Thanks           ","['rt', 'retweet', 'soccer', 'football', 'worldcup', 'ad', 'artists']"
587,Well the wife’s away on business so why not.     ,"['football', 'stella', 'porkscrathings']"
588,Great for visuals!    ,"['teaching', 'coaching', 'football']"
589,"“I’ve got very few words left for Manchester United, no anger, no comment anymore; The players are taking Ralf Rangnick down with them, they are bad”- Gary Neville    ","['englishpremierleague', 'football']"
590,English FA and Leeds Beckett University announce innovative project with Playermaker     ,"['football', 'soccer', 'sportsbiz']"
591,Metro: Rio Ferdinand claims only one Manchester United signing has improved at the club in the last 10 years     ,['football']
594,Thomas Tuchel confirms four Chelsea players will miss Real Madrid second leg. Read on: Total Football News -     ,['football']
595,These Premiere league clubs are just overhyped!!! ,"['factos', 'football']"
596,Tottenham dealt summer blow as defender ‘extremely unlikely’ to join. Read on: Total Football News -     ,['football']
597,Chelsea join PSG and Manchester United in chase for 70 million rated striker. Read on: Total Football News -   ,['football']
598,Marseille coach’s comments highlight Mikel Arteta mistake amid Arsenal crisis. Read on: Total Football News -     ,['football']
599,Arsenal lining up summer move for Aston Villa midfielder. Read on: Total Football News -     ,['football']
600,Pep Guardiola reveals the Manchester City player he is ‘in love’ with. Read on: Total Football News -     ,['football']
601,The latest on Tyrick Mitchell injury ahead of Crystal Palace vs Chelsea. Read on: Total Football News -     ,['football']
602,Barcelona star Pedri opens up on his relationship with Gavi. Read on: Total Football News -     ,['football']
603,Robert Lewandowski set to swap Bayern for Barcelona and has already informed Bayern CEO. Read on: Total Football News -   ,['football']
604,Tottenham one of several English clubs eyeing Serie A star on potential free transfer. Read on: Total Football News -     ,['football']
606,Pep Guardiola insists Manchester City will judge their success rather than seek external validation    ,"['facup', 'football']"
607,"Exclusive: Dermot Gallagher on Mandela, Repka and being a Premier League referee. Read on: Total Football News -     ",['football']
608,Hugo Lloris sends message to Tottenham teammates ahead of end-of-season run-in. Read on: Total Football News -     ,['football']
609,Tottenham player stars as pair of European hopefuls unravel in Hot or not: Gameweek 31 edition. Read on: Total Football News -   ,['football']
610,Cristian Romero reveals which Tottenham star has ‘really surprised’ him. Read on: Total Football News -     ,['football']
611,Tottenham and Chelsea players star in Premier League Team of the week: Gameweek 31. Read on: Total Football News -   ,['football']
612,Tuchel’s Chelsea next on the list? The 5 Greatest Champions League 2nd leg comebacks. Read on: Total Football News -     ,['football']
613,All the details as Man City table mammoth Erling Haaland proposal. Read on: Total Football News -   ,['football']
614,Trent Alexander-Arnold has more Premier League assists than any other player since the 2018/19 season. Incredible numbers!   Follow  for daily updates              ,"['soccer', 'football', 'futbol', 'fifa', 'futebol', 'sport', 'sports', 'calcio', 'messi', 'premierleague', 'championsleague']"
615,Promotion rivals Huddersfield &amp; Luton chasing opener LIVE! &amp; highlights. Read on: Total Football News -   ,['football']
616," In-Ground Basketball Hoop assembled and installed in Alexandria, VA Get a Free Quote call (443) 472-4500                ","['ryvalhoops', 'basketball', 'nba', 'sports', 'ballislife', 'football', 'nike', 'sport', 'bball', 'nbabasketball', 'basketballneverstops', 'baseball', 'hoops', 'basketballislife', 'basketballtraining']"
618,Soccer Super League      ,"['soccer', 'league', 'football']"
619,'s Doherty set to miss rest of season with knee injury     ,"['tottenham', 'football']"
620,This is your last chance to get out from Derrick Henry in dynasty      ,"['nfl', 'football', 'fantasyfootball']"
621,Cadishead Sports JFC Players of the Day    March 19th &amp; 20th March 26th &amp; 27th April 2nd &amp; 3rd April 9th &amp; 10th  Well done to all kids who represented our club over these weekends games             ,"['grassroots', 'football', 'grassrootsfootball', 'play', 'enjoy', 'fun', 'laugh', 'learn', 'develop']"
622,Not many goals around tonight    in need of a penalty or red card in the  match to get some stake money for Newmarket tomorrow!  ,"['football', 'betting', 'hudlut']"
624,Kaizer Chiefs: Here are the positions Sithebe will offer at Amakhosi           ,"['thesouthafrican', 'pslnews', 'southafrica', 'football', 'soccer']"
625,4/4 games won Successfully       ,"['inplay', 'footballbetting', 'canlibahis', 'inplaytips', 'football']"
627, Thanks Marshal. My life story  coming soon. Last chapter happening now in real-time           From Left Wing to B Wing   ,"['soundtracktoalife', 'truestory', 'book', 'documentary', 'csa', 'football', 'prison', 'mentalhealth', 'family', 'justice', 'closure']"
628,REMEMBER THIS: Messi's Son Celebrate Goal Against Barcelona.               VIDEO    ,"['shortsfootball', 'messi𓃵', 'barcelona', 'suarez', 'lionelmessi', 'shortssports', 'football', 'ucl', 'championsleague', 'luissuarez']"
629,Pls tag me your winning tickets        ,"['inplay', 'footballbetting', 'canlibahis', 'inplaytips', 'football']"
630,"It doesn't matter how they go in!  Laughing in the rain with your teammates, that's what it's all about.       ","['football', 'grassrootsfootball', 'training', 'fun']"
634,Passion at work       @ Sydbank Park  ,"['football', 'love', 'believe', 'passion', 'work']"
636,Matchnight v Glentoran     ,"['football', 'lovefootball', 'grassrootsfootball']"
637,"This is a nice way to start the   season.  Wonder if   have any desire to end the season in  by hosting the .  Yes, I know what happened here before.  Maybe it's time to try again.   .","['football', 'hamont', 'heretohelp']"
640,If you could change what season a sport is played in what would you change and why?      ,"['sports', 'football', 'baseball', 'basketball', 'hockey', 'olympics']"
641,Live streaming madden   come join the stream going to be chilling and talking about whatever wrestling sports ETC           ,"['madden22', 'football', 'twitch', 'livestream', 'livestreaming', 'wrestlingcommunity', 'wrestling', 'supportsmallstreamers', 'nfl']"
642,Goal!!!             ,"['football', 'goal', 'gamingclips', 'gamingposts', 'gamingcommunity', 'soccer', 'gamer', 'gaming', 'games', 'onlinegaimg']"
643,A Brazilian  manager has been sacked after headbutting a lineswoman during a match on Sunday.  The disgraceful incident...   ,['football']
644,CHOOSE YOUR TEAM  at DecentraLeague  Welcome to the league  Only 24  NFT/player.             ,"['btc', 'bitcoin', 'nftcommunity', 'crypto', 'nft', 'nftgame', 'football', 'solananft', 'metaverse', 'dao', 'solanart', 'solanacommunity']"
645,Respect et Fair-play      ,"['pictureoftheday', 'football', 'ballon', 'match']"
646,Manchester United needs to act really fast to sign Eric ten Hag as their new manager as RB Leipzig is making quick attempts to poach the Dutch coach    ,"['englishpremierleague', 'football']"
647,Football Respect Moments      via ,"['shorts', 'football', 'respect']"
648,"An amazing achievement from an incredible player. Well done, Ser!         ","['footballhistory', 'legend', 'footballplayer', 'football', 'soccer', 'billywright', 'wolves']"
649,TIPS: Over 1.5: 94% Over 2.5: 88% BTS: 74%  Glacis United-Europa Gibraltar - Premier Division              ,"['football', 'predictions', 'tips', 'odds', 'ai', 'betmentor', 'mentor', 'bet', 'betting', 'over', 'overunder', 'over2', 'bts', 'btts']"
651,Top 10 Most Successful  Managers of All Time     ,"['football', 'sportsbrowser', 'sports']"
652,The 12th Al Kass Ramadan tournament 2022  FINAL SCORE Boroog 1⃣-3⃣Alkass Sports Chamnnels     ,"['qatar', 'football', 'ramadan']"
653,"Another reminder for our Easter Fun day down at Mersey Valley Sports Club, please feel free to join us on Friday 15th April. ALL WELCOME!!           ","['explore', 'explorepage', 'easter', 'family', 'carnival', 'football', 'goodfriday', 'event', 'allwelcome']"
654,Congratulations   on this historic win…              ,"['india', 'mumbai', 'afcvmum', 'islandersinasia', 'acl2022', 'aamchicity', 'theislanders', 'football']"
655,Isn’t that special  Guessing no shop talk over that  eh?   ,['football']
658,Pass From  That Boy Throw dimes Go Check Him Out      ,"['ntxeagles', '7v7', 'tournament', 'football']"
660,Manchester United close in on Erik ten Hag as club's next manager            ,"['close', 'clubs', 'erik', 'football', 'hag', 'manager', 'manchester', 'next', 'ten', 'united']"
661,Manchester United close in on Erik ten Hag as club's next manager            ,"['close', 'clubs', 'erik', 'football', 'hag', 'manager', 'manchester', 'next', 'ten', 'united']"
662,For Sale Click The Link Below                ,"['nfl', 'football', 'chiefs', 'chiefskingdom', 'af1', 'custom']"
663,"Ep.38 out now! We interviewed D1 soccer player from Temple SahrFelix talking soccer culture in America, life as a college athlete &amp; how he started playing really good listen.        ","['football', 'soccer', 'podcast', 'premierleague', 'ncaa', 'america']"
664,"Taught teams for 46 yrs: 1 of top 26 signs of a bullshitter - says ""trust me"" with zero evidence.      Blessings &amp; all good things         ","['podcast', 'muchlove', 'peace', 'gym', 'writerslift', 'business', 'lawenforcement', 'jobs', 'hiring', 'football']"
665,How often are Fifa World Cups?      ,"['fifa', 'football', 'soccer', 'trivia']"
666,"Tottenham 'in point of fact feel the blood' of top-four opponents, says Conte  Soccer Soccer - Premier League - Aston Villa v Tottenham Hotspur - Villa Park, Birmingham, B ..       ","['football', 'soccer']"
668,NFL Draft 2022 Rumors: Matt Corral's Stock Ranges from No. 1 QB to No. 5 Among Teams     ,"['nfldraft', 'football', 'nfl']"
669,One of my catches in the Championship Game from my last tournament on Saturday. Versatility is key           ,"['football', 'classof2025', 'db', '2025db', '2025ath', '7on7']"
670,Taught teams for 46 yrs: Believing bullshit makes you unfit &amp; desperate.      Blessings &amp; all good things         ,"['podcast', 'muchlove', 'peace', 'gym', 'writerslift', 'business', 'lawenforcement', 'jobs', 'hiring', 'football']"
671,Chess not checkers  Client Russian and Clanfield F.C Goalkeeper Nick Sawyer            ,"['goalkeepingexercise', 'goalkeepingdrills', 'footballtraining', 'goalkeepingdevelopment', 'football']"
672,Me and a couple mates were having a talk about who the best English strikers are in the Premier League so created a mock dashboard in Tableau to review -                 ,"['kane', 'toney', 'vardy', 'strikers', 'english', 'england', 'epl', 'football', 'stats', 'fbref', 'sportsreference', 'soccer']"
673,With Hard Work comes Hard recovery.  Enter our Cryo Therapy over at the Juke Facility.  In pain or not you need to take care of your body. Always be recovering.   . . . . .          ,"['crychamber', 'aarondonald', 'nfl', 'rams', 'ramshouse', 'recovery', 'physicaltherapy', 'football']"
674,Nike Flight Technology is INSANE        ,"['nikeflight', 'soccer', 'football', 'nikesoccer', 'nikefootball', 'nike']"
675,Potential for goal conflicts in the Thuillier household tomorrow night as Sweden  and Ireland  meet in World Cup qualifier…..,['football']
676,"Fire Drop  Football Players  - Gerd Muller  Create your owen Team in the  , with NFT Football Players.   25 SOLD   Available on            ","['metaverse', 'nfts', 'nftcommunity', 'nftart', 'bayern', 'football', 'pixelart', 'germany', 'nftproject']"
677,Soccer Super League      ,"['soccer', 'league', 'football']"
678,Aunty Eimear is coming out of retirement to help the next generation.      ,"['football', 'gaa', 'ladiesfootball', 'mayo']"
679,Scored 26 goals in 38 games for Rangers FC in the 2012/13 season        ,"['leemcculloch', 'rangersfc', 'football']"
681,A spot-on performance by Rahul Bheke as he becomes the first Indian player to score in the AFC Champions League   Well done              ,"['rahulbheke', 'mumbaicityfc', 'mcfc', 'acl2022', 'acl', 'amchimumbai', 'islandersinasia', 'indianfootball', 'football']"
682,Was a great evening for footy . At my tender age and of 42 I can still play a little haha . Ache so much next day tho. I will be walking like John Wayne tomoz        ,"['football', 'mentalhealthmonday', 'mentalhealth', 'stillgotit', 'fitness']"
684,       Pls Follow &amp; RT!!!!!!!!!!!!!!!!!!!!!!!,"['followback', 'andymurray', 'football', 'tennis', 'sport', 'sports', 'keyrings']"
685,  by TA Saunders  ,"['football', 'poem']"
686,Tonight Show Basketball GIF          ,"['giphy', 'tenor', 'gifs', 'gif', 'funny', 'football', 'funnygifs', 'gifsfunny']"
689,EAFA ‘IM’ National League    Full time | Everton FC 1-1 Portsmouth FC  Catch-up with the scores from last weekends  Premiership!    | LAJ Photography             ,"['eafl', 'eafa', 'england', 'eaff', 'equalgame', 'imleague', 'bbccin', 'sport', 'football', 'eafafamily']"
690,Do you think Debbie Downer could kick better?       ,"['elonmusk', 'foryou', 'fyp', 'football', 'kicker']"
691,Mumbai City is the first football Club from India who Won   league match Congratulations      ,"['afccup', 'afccup', 'football', 'mumbaicityfc', 'elonmusk']"
692,Can a Football Club Become a Luxury Brand?      I said it when Messi arrived in the club - PSG is casting players not forming a team ,"['psg', 'football', 'luxury', 'icicestparis']"
694, this weekend!!!   $TAY  WAAAAAY WKE!!!       ,"['dreamhustlewin', 'football', 'gamblingtwitter']"
697,"In  there is time limit to change player,  there is a time limit for next serve.. Almost every sports try FastTracking game.. and then, we have  with strategy timeout, drinks breaks, bat change, gloves change   ","['football', 'tennis', 'cricket', 'ipl2022', 'bcci']"
698,A great coaching session tonight for  Skill Centre. Passing practices but focusing on scanning and possession. excellent football by all the girls. Was a joy to watch the quality they were producing tonight   ,"['coaching', 'football', 'hergametoo']"
699,Have you heard about ? Listen to this podcast to learn more      ,"['grassroots', 'nfts', 'sports', 'football']"
702, Sorare Guess Who 6     POSTED BY: wakey                 ,"['shorts', 'footballmanager', 'fmcreators', 'wearethecommunity', 'football', 'guesswho', 'quiz', 'sorare', 'wakey']"
703,Cincinnati Flag Football Fanatics action photos by Cincy Photography        ,"['playfff', 'flagfootball', 'flagfootballfanatics', 'cincinnati', 'football']"
704,INT going back for 6        ,"['fypシ', 'explore', 'explorepage', 'vidal', 'viralvideo', 'football']"
711, Congratulations    well Done Boys           ,"['acl2022', 'football']"
712,  gift made of fleece and felt want one of your ow or of something different feel free to message me or go to my etsy (   ,"['football', 'pillow']"
713,Alex Greenwood reveals confidence is behind Man City's WSL resurgence   ’s         ,"['alex', 'behind', 'city', 'confidence', 'football', 'greenwood', 'man', 'resurgence', 'reveals', 'wsl']"
714,Trophy Manager is the best Online Football Management Game      ,"['football', 'soccer', 'followback', 'autofollowback']"
715,Tonight at 5pm Eastern.   Breakers Weekly starts. We talk all Breakers. Myself and Leaux from Breakers Nation on Instagram. It will be on all the USFL Network Outlets       ,"['usfl', 'football', 'breakers', 'fedora']"
717,Alex Greenwood reveals confidence is behind Man City's WSL resurgence   ’s         ,"['alex', 'behind', 'city', 'confidence', 'football', 'greenwood', 'man', 'resurgence', 'reveals', 'wsl']"
718,     tips    ,"['betting', 'football', 'paddypower', 'bettingtwitter', 'betting', 'skybet', 'betfair', 'gambling', 'sport']"
720,Congratulations  for playing their first ever  and to more celebrate won it.         ,"['mumbai', 'mumbaicityfc', 'letsfootball', 'heroisl', 'highlandersinasia', 'afc', 'football']"
721,Please share close to my heart            ,"['english', 'england', 'scotland', 'wales', 'ireland', 'retweet', 'foodie', 'food', 'football']"
722,Peshawar football league 2021    @ Peshawar - The City Of Flowers  ,"['lifeduringramadan', 'fitnessoften', 'football']"
723,Taught teams for 46 yrs: Giving unearned credibility to those who tell you what to do is 1 of the top 51 definitions of insanity.       Blessings &amp; all good things         ,"['podcast', 'muchlove', 'peace', 'gym', 'writerslift', 'business', 'lawenforcement', 'jobs', 'hiring', 'football']"
728,2021-22 Premier League Winner Odds.          ,"['millionbetclub', 'premierleague', 'odds', 'betting', 'makemoney', 'fast', 'football']"
729,"According to a source in Italy, Real Madrid may be willing to trade Marco Asensio for roughly €30 million this summer.        ","['asensio', 'realmadrid', 'treansfernews', 'football']"
730,Going to the stadium and supporting a favorite team is the only one reason why we stop working              ,"['nftcommunity', 'nfts', 'nft', 'nftcollection', 'nftfamily', 'nftfriends', 'nftart', 'football', 'footballmanager']"
731,"Two Terrible Teams, One With Hope:                  ","['blurt', 'football', 'sports', 'blog', 'writing', 'nigeria', 'evemun']"
732,Kylian Mbappe shaking hands with players better than him now.         ,"['mbappe', 'psg', 'football', 'parissg', 'paris', 'france']"
733,VERY TIGHT RACE IN POLAND GOING ON!   ,['football']
734,"Man Utd star Cristiano Ronaldo has to pray in the morning and say ‘thank you, Benzema’, claims Antonio Cassano . . . . . . . . .            …  ","['mateoronaldo', 'cristianoronaldo', 'ronaldobrazilianfootballer', 'juventus', 'cristiano', 'ronaldo', 'cr', 'football', 'cristianoronaldo', 'fifa', 'juventus', 'cristia']"
735,And The Spurs Won't Let Off:             ,"['blurt', 'football', 'writing', 'blog', 'nigeria']"
736,Mel Kiper Doesn't Think 2 QBs Go in Top 10 After Calling Teams Ahead of NFL Draft     ,"['nfldraft', 'football', 'nfl']"
737,   training,"['offseason', 'football']"
740,Sam Howell will be visiting with the Colts later on this week. Credit:        ,"['nfl', 'nfldraft', 'colts', 'coltsnation', 'sports', 'football']"
741,THANK YOU   That's now over 7⃣0⃣0⃣ New followers on Instagram in 3 weeks   Thank you all         Carl Catling Media             ,"['football', 'nonleague', 'nonleaguefootball', 'oxfordshire', 'sport', 'sports', 'instagram']"
742,Unlucky Werner Finally Justified:                 ,"['blurt', 'writing', 'blog', 'football', 'sport', 'souche']"
743,Soccer Super League      ,"['soccer', 'league', 'football']"
744,Watching  vs  on  and i have to say this is some serious village football. The standard is so poor that’s it’s good    ,"['football', 'mondayvibes', 'skysports']"
745,NEW: Qatar has decided to sell PSG after the World Cup         Nasser Al Khelaifi will also leave the club.   [ ]  ,"['qatar2022', 'qatar', 'psg', 'ligue1', 'football', 'transfers']"
746, well watching   ,"['teaveling', 'football']"
747,They Didn't Disappoint:                ,"['blurt', 'sport', 'football', 'writing', 'nigeria', 'blog']"
748,Robert Lewandowski To Barcelona? Fabrizio Romano Gives the Latest.     ,"['football', 'shorts', 'transfers']"
749,  Teamof the Week.  Congratulations to  in there.  Academy Graduate,"['football', 'nationalleague', 'saintsfc']"
750,We  Football . . .       ,"['footballmemories', 'football', 'futbol', 'futebol', 'calcio']"
751," reading this now:  College  spring games takeaways: Newcomers in ,  &amp;M QB battles make waves .com    ","['mindfulmonday', 'football', 'clemson', 'texas', 'a', 'cbssports']"
752,Talksports: Nine of Manchester United’s starting XI for 4-0 Everton defeat in 2019 are still at club despite Ole Gunnar Solskjaer’s promise – will Erik ten Hag finally be the man to overhaul Premier League giants     ,['football']
753,Talksports: Liverpool legend Dirk Kuyt set for a celebrity boxing bout later this year – and is set to follow in footsteps of Patrice Evra and talkSPORT’s Jamie O’Hara      ,"['boxing', 'football']"
754,"Mel Kiper Doesn't Think 2 QBs Go in Top 10 After Calling Teams Ahead of NFL Draft: No position on a football field is more important than quarterback, but there may not be a run on signal-callers in the top 10 of…        ","['nfldraft', 'football', 'nfl', 'breakingnews']"
755,Soccer Super League      ,"['soccer', 'league', 'football']"
757,    players for a Maltese 2nd division team       ,"['𝗝𝗢𝗕', 'football', '𝗙𝗨𝗧𝗕𝗢𝗟𝗝𝗢𝗕𝗦']"
758,"Zycarl Carl Jr.,  2024 WR  Shifty.   Suddenness.   Slasher.                   ","['carrollwoodday', 'footballrecruiting', 'football', 'collegefootball', 'ncaafootball', 'sports', 'highschoolfootball', 'recruiting', 'recruitment', 'secfootball', 'ncaa']"
760,⏳Waiting for our next session like…           ,"['footballtraining', 'footballdevelopment', 'boostingbolton', 'cpsfootballacademy', 'football', 'hardwork', 'training']"
763,Josh Allen is one of five players drafted inside the top-7 of the 2018 NFL Draft to be named to the Pro Bowl at least once.  The two that have failed to make the Pro Bowl?  QBs Baker Mayfield and Sam Darnold      ,"['nfl', 'football', 'nfldraft']"
764,UEFA hands Atletico Madrid punishment ahead of crucial Man City clash     ,"['atleticomadrid', 'football', 'uefa']"
767,The best shows in the world-  1. Breaking Bad and Better Call Saul. 2. El Chiringuito delivering post match reactions and Exclusivas.   ,['football']
768, Thanks my Pirate Queen. My life story  coming soon. Last chapter happening now in real-time           From Left Wing to B Wing   ,"['soundtracktoalife', 'truestory', 'book', 'documentary', 'csa', 'football', 'prison', 'mentalhealth', 'family', 'justice', 'closure']"
769,Mikel Arteta must solve left-back dilemma to prevent Arsenal's season unravelling             ,"['arsenal8217s', 'arteta', 'dilemma', 'football', 'leftback', 'mikel', 'must', 'prevent', 'season', 'solve', 'unravelling']"
770,Mikel Arteta must solve left-back dilemma to prevent Arsenal's season unravelling             ,"['arsenal8217s', 'arteta', 'dilemma', 'football', 'leftback', 'mikel', 'must', 'prevent', 'season', 'solve', 'unravelling']"
771,"A football tournament under Ukrainian flags was held in the temporarily occupied Hola Prystan  Under the slogan ""Hola Prystan is Ukraine"", a mini-football tournament was held. About 100 fans came to watch the three teams play.     ","['putinwarcriminal', 'football', 'russianwarcrimes']"
772,Anybody looking for a decent football / leadership book - this one is top draw!      ,"['football', 'leadership', 'edge']"
773,Here’s the lineup for game 1 against Detroit Tigers.             ,"['mlb', 'espn', 'sports', 'baseball', 'basketball', 'football', 'openingday', 'yankees', 'redsox', 'alexverdugo', 'tigers']"
774,Brilliant too watch some fantastic talent being hosted on our doorstep at Cochrane park &amp; see the young u15 england girls get their England caps!         thanks  for sharing tweet   ,"['future', 'lionesses', 'england', 'newcastle', 'u15girls', 'cochranepark', 'girls', 'football']"
775,"UEFA punishes Atletico Madrid for racism. UEFA has confirmed that ""at least 5,000 seats"" will be closed at the Wanda Metropolitano Stadium for Atletico Madrid.          ","['uefa', 'atleticomadrid', 'mancity', 'championsleague', 'football', 'soccer', 'breaking', 'news']"
776, Northern Ireland v England: 'Special' to play at sold-out Windsor Park - Callaghan  ,['football']
777,   West Bromwich vs Nottingham Forest       ,"['notts', 'vlog', 'news', 'vlog', 'nffc', 'doreontour', 'fans', 'football']"
778,Make Every Second Count         ,"['sidelinereview', 'football', 'footballcoach', 'sidelinereplay', 'highschoolfootball', 'coaching']"
779,Terrific catalogue from  for their ‘Football: Designing the Beautiful Game’ exhibition     ,"['football', 'design']"
780,Taught teams for 46 yrs: Which side of every set you lift on is determined by the degree of your Will to Work development.      Blessings &amp; all good things          ,"['podcast', 'muchlove', 'peace', 'gym', 'writerslift', 'authors', 'business', 'lawenforcement', 'jobs', 'hiring', 'football']"
781,Run hard! That hit on the defender! Yes I play both  and    7th grader soon to be 8th grader.       ,"['offense', 'defensive', 'football', 'middleschoolfootball']"
