,text,label
132,"BAI source told PTI, “Saina has written to BAI informing her of her decision not to play in the trials, which will be the only tournament to select players for the Commonwealth Games, Asiad and Thomas and Uber Cup"" . ",['badminton']
133,"Riko Gunji  makes cut in Japanese squad on upcoming uber cup!! If u r looking for future superstar, Riko Gunji (🇯🇵 ) is one of them. ",['badminton']
139,"Players in the Top-15 of #BWF rankings will be picked directly, while the rest will be chosen from the trials. #Badminton #CommonwealthGames #AsianGames    ","['bwf', 'badminton', 'commonwealthgames', 'asiangames']"
140,"Check out this throwback match between Lakshya Sen 🇮🇳 vs Chico Aura Dwi Wardoyo 🇮🇩 21-18, 27-25 at the Badminton Asia Team Championships 2022! 🏸🔥🏸  #Badminton #BadmintonAsia #BadmintonLovers #BATC2022  ","['badminton', 'badmintonasia', 'badmintonlovers', 'batc2022']"
142,"🏸🏸  with faculty, staff, &amp; family. Thanks to Kamalakar garu &amp; Physical Education Center (PEC) team for planning. #SportsatIIITH #IIITHRocks #ProfGiri #badminton /c   ","['sportsatiiith', 'iiithrocks', 'profgiri', 'badminton']"
147,Good morning .. the days starts from.... #badminton   #morningvibes  #badminton  ,"['badminton', 'morningvibes', 'badminton']"
148,Our fans are so creative 😍🥰  Define your favourite shuttler's name in the comments 🔽  #PBLIndia #Badminton  ,"['pblindia', 'badminton']"
152,Smile for the camera! 📸😁  #Badminton #BadmintonAsia #BadmintonLovers #UnitedInTriumph  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'unitedintriumph']"
158,#Hangzhou2022 #SmartTriplet events explainer #Badminton  ,"['hangzhou2022', 'smarttriplet', 'badminton']"
161,#badminton is a beautiful game to play. Have been playing everyday for the past one year and feel bad that I dint start this game in my school/college days!!,['badminton']
165,Korea Masters 2022 - Day 1  Live Streaming - C1 C2 C3 C4    Support Admin:    Court 1 | Court 2 | Court 3 | Court 4 #KoreaMasters ,"['koreamasters', 'badminton']"
166,Denmark open 2017  Ratchanok　Intanon is skillfull and cleaver.     #badminton ,"['badminton', 'superplay']"
169,"📣 New Podcast! ""Playing Badminton On walls Built Quarantine COVID-19 TIKTOK authoritarian in China people are protesting by"" on  #are #authoritarian #badminton #built #by #chef #china #ding #find #for #good #in #on #people #playing #start  ","['are', 'authoritarian', 'badminton', 'built', 'by', 'chef', 'china', 'ding', 'find', 'for', 'good', 'in', 'on', 'people', 'playing', 'start']"
171,🏸 2022 BWF #Badminton World Tour - Korea Masters in #SouthKorea 🇰🇷 #Gwangju starts today  #BWFWorldTour  ,"['badminton', 'southkorea', 'gwangju', 'bwfworldtour']"
172,Soong Joo Ven/Goh Jin Wei to Play Chan Peng Soon/Toh Ee Wei in First Round of Korea Masters   #Badminton #BadmintonNews #Malaysia🇲🇾 ,"['badminton', 'badmintonnews', 'malaysia', 'koreamasterssuper300']"
173,Main land China protests weirdly.  #chinacovid #Badminton #ChinaLiedPeopleDied  ,"['chinacovid', 'badminton', 'chinaliedpeopledied']"
175,A 10 - 8 away win for Nomads 1 tonight. Well done team. Their next game is at home on Thursday. #badminton🏸  ,['badminton']
178,Fantastic afternoon &amp; evening here at #ICT • 10-0 win against Hertfordshire 9-1 win against Sussex • We’ve been #professional &amp; #efficient. Onto day 2 COME ON #YORKSHIRE 💪🏽🏸 • • • #badminton #ICT #Yorkshirebadminton #wins      ,"['ict', 'professional', 'efficient', 'yorkshire', 'badminton', 'ict', 'yorkshirebadminton', 'wins']"
181,"My playground. The Big Hall from 1951. With Marius (age 17), Gustav (20), Jesper (54), Kim (55), Steen (57) &amp; me (56). Age doesnt really matter. We play &amp; have fun and forget the world outside. #badminton    ",['badminton']
182,World Championships 2017  What a technical play !     #badminton ,"['badminton', 'superplay']"
183,"Valor, glory, firmness, skill, generosity, steadiness in battle and ability to rule - these constitute the duty of a soldier. They flow from his own nature.—Bhagavad-Gita  #warrior   #sportsman #Athlete #Badminton #🏸 #BeUnique #BeTheOne #NewProfilePic  ","['warrior', 'sportsman', 'athlete', 'badminton', 'beunique', 'betheone', 'newprofilepic']"
188,Kidambi Srikanth and PV Sindhu Reaches Semis of Korea Open.  Read the full article :    #Sports  #Badminton  #PVSindhu  #KidambiSrikanth  ,"['sports', 'badminton', 'pvsindhu', 'kidambisrikanth']"
191,Another submission for #ContrastingWorldsContest Hope you will like it  Bro..😇  #xceptionaledits #photoshop #badminton #badmintonlovers #edits #adobe #creative #smash #player #sport #color #greentone #willpower #photoediting #manupulation #composition #madewithphotoshop  ,"['contrastingworldscontest', 'xceptionaledits', 'photoshop', 'badminton', 'badmintonlovers', 'edits', 'adobe', 'creative', 'smash', 'player', 'sport', 'color', 'greentone', 'willpower', 'photoediting', 'manupulation', 'composition', 'madewithphotoshop']"
192,Any #Badminton players in-or-around Telangana? I have got you a good news!,['badminton']
194,       #playbadminton #Tavistock #badminton tonight 🏸,"['playbadminton', 'tavistock', 'badminton']"
195,🏸Calling all #Badminton enthusiasts with physical/ learning disabilities aged 12+.  Join  and  at Aberdeen Sports Village on 28th May for an energetic afternoon of matches against likeminded individuals!   Check out the original post for entry details ⬇️,['badminton']
196,"Whether it's competing with one another or running together, sharing moments of joy &amp; adventure keep our spirits high!   📸 Glimpses from an internal #badminton match &amp; a #marathon we indulged in the last week.  #people #culture #funatwork #powerpack  ","['badminton', 'marathon', 'people', 'culture', 'funatwork', 'powerpack']"
198,Both Marissa and Taylor won 🏸 their last games in the women’s singles pool at junior KASSAA! Time to refuel and get ready for our next games! 🦅 #badminton    ,['badminton']
199,Proud to be sponsoring English badminton player Abigail Holden.     #321gocheck #startup #badminton #sponsorship  ,"['321gocheck', 'startup', 'badminton', 'sponsorship']"
201,"Australia open 2017  Vittinghus, The Master of Diving Shot !     #badminton ","['badminton', 'superplay']"
202,We also take care of our physical health here at RCCG FC plus we have fun while doing it #ukfreedomcentre #rccg #rccguk #church #bible #fitfam #badminton # fitness #Sheffield #Rotherham #Sheffieldhallam #shefunilife #rotherhamcollege #UniversityCentreRotherham  ,"['ukfreedomcentre', 'rccg', 'rccguk', 'church', 'bible', 'fitfam', 'badminton', 'sheffield', 'rotherham', 'sheffieldhallam', 'shefunilife', 'rotherhamcollege', 'universitycentrerotherham']"
203,We also take care of our physical health here at RCCG FC plus we have fun while doing it #ukfreedomcentre #rccg #rccguk #church #bible #fitfam #badminton # fitness #Sheffield #Rotherham #Sheffieldhallam #shefunilife #rotherhamcollege #UniversityCentreRotherham  ,"['ukfreedomcentre', 'rccg', 'rccguk', 'church', 'bible', 'fitfam', 'badminton', 'sheffield', 'rotherham', 'sheffieldhallam', 'shefunilife', 'rotherhamcollege', 'universitycentrerotherham']"
204,The Korea Open may have ran its course.... but the Tour doesn't stop! Join me for the Korea Masters Super 300 tomorrow at 1PM🇲🇾/ 6AM🇬🇧!  Kita akan menonton siaran langsung Goh Jin Wei and Soong Joo Ven ! Jom mari saksikan     #Badminton #MalaysiaBoleh  ,"['badminton', 'malaysiaboleh']"
205,KAMM (RCCG Freedom centre Men's ministry) had so much fun last Thursday 😀 #ukfreedomcentre #rccg #rccguk #church #bible #fitness #fitfam #badminton #Sheffield #Rotherham #Sheffieldhallam #shefunilife #rotherhamcollege #UniversityCentreRotherham  ,"['ukfreedomcentre', 'rccg', 'rccguk', 'church', 'bible', 'fitness', 'fitfam', 'badminton', 'sheffield', 'rotherham', 'sheffieldhallam', 'shefunilife', 'rotherhamcollege', 'universitycentrerotherham']"
208,"MARK IT DOWN! Our #badminton tournament is set for Sept. 10 at Bauer Drive Community Center in #Rockville. For men and women ages 50-plus, singles, doubles and mixed doubles play and the chance to qualify for the 2023 National Senior Games. Registration opens later this spring.  ","['badminton', 'rockville']"
211,10-0 win against Cornwall to start our ICT campaign off with a bang 💥 • Next up Herts! • • • #badminton #ICT #Yorkshire #Yorkshirebadminton #win #team       ,"['badminton', 'ict', 'yorkshire', 'yorkshirebadminton', 'win', 'team']"
212,"#LFC and City are like Lee Chong Wei and Lin Dan, rivals and ambassadors of the sport, with one always edging the other when it matters. #MCILIV   #epl ","['lfc', 'mciliv', 'epl', 'badminton']"
214,"BWF Korea Masters Badminton 2022 Doubles Draw, Schedule, Date, Time, Players, Tickets, Prize Money, Live Stream #korea #koreamasters #koreamasters2022 #badminton #india #malaysia #thailand #singapore  ","['korea', 'koreamasters', 'koreamasters2022', 'badminton', 'india', 'malaysia', 'thailand', 'singapore']"
215,"BWF Korea Masters Badminton 2022 Doubles Draw, Schedule, Date, Time, Players, Tickets, Prize Money, Live Stream #korea #koreamasters #koreamasters2022 #badminton #india #malaysia #thailand #singapore  ","['korea', 'koreamasters', 'koreamasters2022', 'badminton', 'india', 'malaysia', 'thailand', 'singapore']"
216,"BWF Korea Masters Badminton 2022 Women's Singles Draw, Schedule, Date, Time, Players, Tickets, Prize Money, Live Stream #korea #badminton #koreamasters #koremasters2022 #india #malaysia #singapore  ","['korea', 'badminton', 'koreamasters', 'koremasters2022', 'india', 'malaysia', 'singapore']"
217,"BWF Korea Masters Badminton 2022 Women's Singles Draw, Schedule, Date, Time, Players, Tickets, Prize Money, Live Stream #korea #badminton #koreamasters #koremasters2022 #india #malaysia #singapore  ","['korea', 'badminton', 'koreamasters', 'koremasters2022', 'india', 'malaysia', 'singapore']"
218,"BWF Korea Masters Badminton 2022 Men's Singles Draw, Schedule, Date, Time, Players, Tickets, Prize Money, Live Stream #koreamasters #koreamasters2022 #bwf #badminton #korea #india #malaysia #singapore  ","['koreamasters', 'koreamasters2022', 'bwf', 'badminton', 'korea', 'india', 'malaysia', 'singapore']"
219,"BWF Korea Masters Badminton 2022 Men's Singles Draw, Schedule, Date, Time, Players, Tickets, Prize Money, Live Stream #koreamasters #koreamasters2022 #bwf #badminton #korea #india #malaysia #singapore  ","['koreamasters', 'koreamasters2022', 'bwf', 'badminton', 'korea', 'india', 'malaysia', 'singapore']"
220,HIGH DURABILITY AND PERFORMANCE   COSCO NYLON SHUTTLE COCK     #badminton #badmintonracket #stringingservice #stringingingurgaon #tennisstringing #sportsshopingurgaon #sportsshoes #stringingbadminton  ,"['badminton', 'badmintonracket', 'stringingservice', 'stringingingurgaon', 'tennisstringing', 'sportsshopingurgaon', 'sportsshoes', 'stringingbadminton']"
224,Drilling the smash. 🔥🏸  Head to the #HomeofBadminton to find your next racket ➡️    🎥    #homeofbadminton #badminton #bulutangkis #badmintonlovers #BadmintonIndonesia  ,"['homeofbadminton', 'homeofbadminton', 'badminton', 'bulutangkis', 'badmintonlovers', 'badmintonindonesia']"
225,C$52.49 - #FreeShipping | Amazing deals at amazing low prices  Portable Badminton Net with Stand Carrying #KIKILIVE       👉         #holiday #gifts #sharious  #canadianbestseller  #canada #usa #product #Badminton  #Carrying  #Folding.  ,"['freeshipping', 'kikilive', 'holiday', 'gifts', 'sharious', 'canadianbestseller', 'canada', 'usa', 'product', 'badminton', 'carrying', 'folding']"
226,An clinches home-court victory at Korea Open.   #digitalmore #pakistan #koreaopen2022 #suncheon #badminton #thailand #korea #sport  ,"['digitalmore', 'pakistan', 'koreaopen2022', 'suncheon', 'badminton', 'thailand', 'korea', 'sport']"
227,Our student Anushka Sahpurkar accomplished a Double win in Badminton which was held by Indore District Badminton for the age of 17 years.     #advancedacademy #badminton #anushka #sport #player #bestschool #greatachievement #learning #winner #Indore  ,"['advancedacademy', 'badminton', 'anushka', 'sport', 'player', 'bestschool', 'greatachievement', 'learning', 'winner', 'indore']"
229,Looking for something to do this Easter Holiday?  Hire out our Sports Hall for Badminton or Basketball for only £10.15 per hour! 🏀🏸  To book a slot you contact us by: Email: campus-somerset.gov.uk Phone: 01934 427427  *week in advance bookings only*  #badminton #basketball  ,"['badminton', 'basketball']"
230,Congratulations dear students on the great Accomplishment! You have made us all proud.  𝐅𝐨𝐥𝐥𝐨𝐰:-   𝐄𝐦𝐚𝐢𝐥 𝐈𝐝:- advancedindore.com  #advancedacademy #bestschool #sports #winner #badminton #tabletennis #players #newspaper #Indore  ,"['advancedacademy', 'bestschool', 'sports', 'winner', 'badminton', 'tabletennis', 'players', 'newspaper', 'indore']"
231,Open Badminton tournament ...#Badminton #SportsAndPeopleNews #salem #badmintonlovers    ,"['badminton', 'sportsandpeoplenews', 'salem', 'badmintonlovers']"
232,At #ICT this week with Yorkshire u18s.  • Cornwall first up at 12 midday.  COME ON YORKSHIRE 💪🏽🏸 • • • #badminton #yorkshire #county #yorkshirebadminton       ,"['ict', 'badminton', 'yorkshire', 'county', 'yorkshirebadminton']"
237,"Check out this intense women's doubles match between Huang Dong Ping/Li Wen Mei 🇨🇳 vs Misaki Matsutomo/Nami Matsuyama 🇯🇵 with the score of 24-22, 23-21 at the Uber Cup Finals 2020! 🏸🏸🏸  #Badminton #BadmintonAsia #BadmintonLovers #ThomasUberCup2020  ","['badminton', 'badmintonasia', 'badmintonlovers', 'thomasubercup2020']"
240,“𝙒𝙝𝙖𝙩 𝙨𝙥𝙤𝙧𝙩𝙨 𝙝𝙖𝙫𝙚 𝙜𝙞𝙫𝙚𝙣 𝙢𝙚 𝙄 𝙬𝙤𝙪𝙡𝙙𝙣’𝙩 𝙘𝙝𝙖𝙣𝙜𝙚 𝙞𝙩 𝙛𝙤𝙧 𝙖𝙣𝙮𝙩𝙝𝙞𝙣𝙜 𝙞𝙣 𝙩𝙝𝙚 𝙬𝙤𝙧𝙡𝙙.”  🏸 #badminton 🗣️ #weekinquotes   ,"['badminton', 'weekinquotes']"
243,When you want to play #badminton but have no partner...  ,['badminton']
245,Two-time Olympic medalist PV Sindhu wins a bronze for India at the Korea Open Super 500 badminton tournament in the women's singles category.  #Trending #PVSindhu #IndianSports #Badminton #KoreaOpen #Femina #FeminaIndia  ,"['trending', 'pvsindhu', 'indiansports', 'badminton', 'koreaopen', 'femina', 'feminaindia']"
249,Caption this picture with an emoji! 🤩  #Badminton #BadmintonAsia #BadmintonLovers #UnitedInTriumph  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'unitedintriumph']"
251,Well this isn’t how we wanted to end the season. #Derby A side were meant to have a game tonight however Uttoxeter have had to concede (combination of illness and injury - we wish you speedy recoveries). Successful season with promotion secured.  #badminton #Champions #Undefeated  ,"['derby', 'badminton', 'champions', 'undefeated']"
254,"#ICYMI ""There’s a lot of work that takes place behind the scenes. Not many people know that. We have a task force that looks at every tournament. We carry out research and analyse the competitions, with the goal of improving on them.""   ","['icymi', 'badminton']"
255,Not winning medal at #Tokyo2020 is surprising one!!! #Thoughts ,"['tokyo2020', 'thoughts', 'badminton']"
256,"🏟Venue Of The Week: Samrat Badminton Arena, Bengaluru🏆 Book Exclusively on KheloMore App, Download Now! 📲 Click To Book Now:    #khelomore #liveyourpassion  #downloadapp #venueoftheweek #badminton #badmintonarena #bengaluru #bangalore #badmintonlovers  ","['khelomore', 'liveyourpassion', 'downloadapp', 'venueoftheweek', 'badminton', 'badmintonarena', 'bengaluru', 'bangalore', 'badmintonlovers']"
257,"Would be surprise, if  Kunlavut Vitidsarn ( 🇹🇭) fails to win title of mens singles category at 2022 GWANGJU YONEX Korea Masters !!! #KoreaMasters2022 ","['koreamasters2022', 'badminton']"
261,#badminton || Sports Minister Govind Gaude will inaugurate the prestigious JCI Smashers Men's Double Badminton (Non-Ranking) Tournament organised by JCI Sanquelim on April 14 at Indoor Stadium Sanquelim. The event is sponsored by Salunke Builders &amp; Real Estate Developers.  ,['badminton']
264,"Jonatan's victory over Li Shi Feng 21-14, 18-21, 21-14 brought Indonesia as the Winner of the Thomas Cup Finals 2020! 🏸🔥🤩  #Badminton #BadmintonAsia #BadmintonLovers #ThomasUberCup2020  ","['badminton', 'badmintonasia', 'badmintonlovers', 'thomasubercup2020']"
268,"Water and electricity constraint are becoming a global issue, not just in Hyderabad. However, we can manage and receive an unrestricted supply of these resources in a self - reliable environment. #Candeur40 #CandeurConstructions #2BHK #3BHK #Flats #Amenities #Badminton  ","['candeur40', 'candeurconstructions', '2bhk', '3bhk', 'flats', 'amenities', 'badminton']"
269,"➡️ Suffered lung inflammation after recovering from Covid-19 in 2️⃣0️⃣2️⃣0️⃣  ➡️ Has victories over Lin Dan, Chen Long, Lee Chong Wei and Viktor Axelsen  Celebrating 's fantastic run in recent BWF events with this week's #MondayMotivation 💪🔥  #PBLIndia #Badminton  ","['mondaymotivation', 'pblindia', 'badminton']"
270,Congratulations  and  on winning 🥉at the Korea Open 🏸👏 #bluerising #badminton  ,"['bluerising', 'badminton']"
271,"#Badminton #Equipment Market Research Report 2021: Size, Share, Price Trends, Industry Trends and Analysis, Growth and Forecast 2026 | Syndicated Analytics   ","['badminton', 'equipment']"
273,Good morning everyone! ☀️  Don't forget to smile like Greysia Polii today 😄  #Badminton #BadmintonAsia #BadmintonLovers #UnitedInTriumph  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'unitedintriumph']"
275,Thai stars fall short in Korea Open finals #bangkokpost #badminton   ,"['bangkokpost', 'badminton']"
278,Indonesia Open 2015  Onslaught by a tall man !     #badminton ,"['badminton', 'superplay']"
279,"#Top3TakeAways #KoreaOpen2022 3) not only one, but two #redraws gave a better tournament. 2) The intensity of #Kang &amp; #Seo in #MD. 1) Massive effort of #Weng #Hong #Yang after being promoted from the reserve list and finishing on top of the podium in #MS. #Super500 #Badminton  ","['top3takeaways', 'koreaopen2022', 'redraws', 'kang', 'seo', 'md', 'weng', 'hong', 'yang', 'ms', 'super500', 'badminton']"
286,🏸 2022 BWF #Badminton World Tour - Korea Masters in #SouthKorea 🇰🇷 #Gwangju starts tomorrow  #BWFWorldTour  ,"['badminton', 'southkorea', 'gwangju', 'bwfworldtour']"
294,sports cannot be ignored. badminton is package of benefits which includes- - works on muscle strength -reduces stress - physical activity - weight loss - improves flexibility  - works on metabolism rate #Yoga #sports #basketball #gym #zumba #FitBuddy #badminton #getfit #getlife  ,"['yoga', 'sports', 'basketball', 'gym', 'zumba', 'fitbuddy', 'badminton', 'getfit', 'getlife']"
296,Play of the Day | Thomas &amp; Uber Cup 2020 Finals Great backhand smash !       #Badminton #PlayoftheDay #ThomasCup ,"['badminton', 'playoftheday', 'thomascup', 'ubercup']"
297,Complete nutritional meal of 329 yen a day Recipe Grain curry bowl is recommended for athletes 99.99% botanical to prevent inflammation and oxidation Omega 3 also contains 10g Adjust PFC by increasing beans  #Tennis #Tabletennis #Badminton #Savings  ,"['tennis', 'tabletennis', 'badminton', 'savings']"
298,🇰🇷 After Suncheon the Badminton World Tour moves to #Gwangju for the 2022 Gwangju Yonex Korea Masters from 12-17 April.  #Badminton | ,"['gwangju', 'badminton']"
299,#Fitness Looks Like Many Things! Find your favorite #health activity and keep moving! #golf #badminton #strengthtraining #jogging #healthylife #hearthealth #brainhealth #weightloss  ,"['fitness', 'health', 'golf', 'badminton', 'strengthtraining', 'jogging', 'healthylife', 'hearthealth', 'brainhealth', 'weightloss']"
309,Prakash Padukone receives a silver salver from actor Saira Banu (her husband Dilip Kumar was the Bombay Sheriff) at the P J Hindu Gymkhana in Mumbai 1980. Earlier he had won the All England title at Wembley in March #badminton  ,['badminton']
310,This is a list of sports that have ordered kit from   in the past week #bowls #korfball #trampoline #athletics #squash #badminton #softball #cricket #football #rugby #netball - as well as #schools &amp; #universities. See some of them here  ,"['bowls', 'korfball', 'trampoline', 'athletics', 'squash', 'badminton', 'softball', 'cricket', 'football', 'rugby', 'netball', 'schools', 'universities']"
311,Let's play 😊 #badminton  ,['badminton']
314,These Indian shuttlers showcased some big moments in the Korea Open 2022. Read here👇  #Badminton #koreaopen #sports #bwf #Indianbadminton    ,"['badminton', 'koreaopen', 'sports', 'bwf', 'indianbadminton']"
316,Thailand open 2017  Intanon's fanstastic deception !     #badminton ,"['badminton', 'superplay']"
321,Media_SAI: Many congratulations  on winning a bronze 🥉at #KoreaOpen2022   Comeback stronger Champ💪🙂  #IndianSports #badminton  ,"['koreaopen2022', 'indiansports', 'badminton']"
322,"Media_SAI: Well said  😁  Many congratulations on bagging  bronze 🥉 at #KoreaOpen2022   The sports journey always teaches us valuable lessons, and thank you for always inspiring 🙂😇  #IndianSports #badminton  ","['koreaopen2022', 'indiansports', 'badminton']"
327,Many congratulations  on winning a bronze 🥉at #KoreaOpen2022   Comeback stronger Champ💪🙂  #IndianSports ,"['koreaopen2022', 'indiansports', 'badminton']"
330,Hi ASEAN family  #NewsFromIndonesia🇮🇩  #KoreaOpen2022 - MS  🥇Weng Hongyang (CHN) 🥈Jonatan Christie (INA)  Congratulations to both players!  📄   #KoreaOpen2022 #KoreaOpenSuper500 #Indonesia #Badminton #BWFWorldTour #JonatanChristie  ,"['newsfromindonesia', 'koreaopen2022', 'koreaopen2022', 'koreaopensuper500', 'indonesia', 'badminton', 'bwfworldtour', 'jonatanchristie']"
331,"Well said  😁  Many congratulations on bagging  bronze 🥉 at #KoreaOpen2022   The sports journey always teaches us valuable lessons, and thank you for always inspiring 🙂😇  #IndianSports ","['koreaopen2022', 'indiansports', 'badminton']"
332,"We are looking for a motivated student to take up this exciting #PhD position in #badminton 🏸 at , please see the link or contact the supervisory team for informal enquiries:   Supervisors: , ,   ","['phd', 'badminton']"
333,Korea Open 2022 - 10/04/2022 Final Results  Men's Singles: WENG Hong Yang (China) def Jonatan CHRISTIE (Indonesia) 12-21 21-19 21-15  Women's Singles: AN Seyoung (Korea) def Pornpawee CHOCHUWONG (Thailand) 21-17 21-18  #KoreaOpen2022 #badminton #fantasybadminton  ,"['koreaopen2022', 'badminton', 'fantasybadminton']"
335,An Seyoung claims women’s singles title after defeating Pornpawee Chochuwong in final  #KoreaOpen2022 #Badminton  ,"['koreaopen2022', 'badminton']"
342,"BWF Korea Open Badminton 2022 Final Results, List Of Winners, Score, BWF Points Award and Prize Money #koreaopen #koreaopen2022 #korea #bwf #badminton #india #malaysia #thailand  ","['koreaopen', 'koreaopen2022', 'korea', 'bwf', 'badminton', 'india', 'malaysia', 'thailand']"
343,"BWF Korea Open Badminton 2022 Final Results, List Of Winners, Score, BWF Points Award and Prize Money #koreaopen #koreaopen2022 #korea #bwf #badminton #india #malaysia #thailand  ","['koreaopen', 'koreaopen2022', 'korea', 'bwf', 'badminton', 'india', 'malaysia', 'thailand']"
344,"BWF Korea Open Badminton 2022 Final Results, List Of Winners, Score, BWF Points Award and Prize Money #koreaopen #koreaopen2022 #korea #bwf #badminton #india #malaysia #thailand  ","['koreaopen', 'koreaopen2022', 'korea', 'bwf', 'badminton', 'india', 'malaysia', 'thailand']"
347,".#Pickleball is one of the fastest-growing sports in the world. It's a combination of #tennis, #pingpong, and #badminton. #ElectricPickle will cover three acres with nine pickleball courts and a restaurant with a rooftop bar.   📷electric.pickleball #lasvegas #vegas  ","['pickleball', 'tennis', 'pingpong', 'badminton', 'electricpickle', 'lasvegas', 'vegas']"
350,Final Results of the Korea Open 2022 🏆🏸  Congratulations to the winners of the mixed doubles:  🥇 Tan Kian Meng/Lai Pei Jing 🇲🇾 🥈 Eom Hye Won/Ko Sung Hyun 🇰🇷  #Badminton #BadmintonAsia #BadmintonLovers #KoreaOpen2022  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'koreaopen2022']"
351,Final Results of the Korea Open 2022 🏆🏸  Congratulations to the winners of the women's doubles:  🥇 Jeong Na Eun/Kim Hye Jeong 🇰🇷 🥈 Benyapa Aimsaard/Nuntakarn Aimsaard 🇹🇭  #Badminton #BadmintonAsia #BadmintonLovers #KoreaOpen2022  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'koreaopen2022']"
352,Final Results of the Korea Open 2022 🏆🏸  Congratulations to the winners of the men's doubles:  🥇 Kang Min Hyuk/Seo Seung Jae 🇰🇷 🥈 Muhammad Rian Ardianto/Fajar Alfian 🇮🇩  #Badminton #BadmintonAsia #BadmintonLovers #KoreaOpen2022  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'koreaopen2022']"
353,Final Results of the Korea Open 2022 🏆🏸  Congratulations to the winners of the women's singles:  🥇 An Se Young 🇰🇷 🥈 Pornpawee Chochuwong 🇹🇭  #Badminton #BadmintonAsia #BadmintonLovers #KoreaOpen2022  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'koreaopen2022']"
354,Final Results of the Korea Open 2022 🏆🏸  Congratulations to the winners of the men's singles:  🥇 Weng Hong Yang 🇨🇳 🥈 Jonatan Christie 🇮🇩  #Badminton #BadmintonAsia #BadmintonLovers #KoreaOpen2022  ,"['badminton', 'badmintonasia', 'badmintonlovers', 'koreaopen2022']"
359,"Hello All! We are here to provide you the trending news about your favourite sports. You will find match highlight reports, players news, interviews, match results and much more.  Do follows us for such content. #sports #football #cricket #sportnews #badminton  ","['sports', 'football', 'cricket', 'sportnews', 'badminton', 'sportacus']"
360,Update Highlights v1.1.26: - World Map View - Chest Re-roll Mechanism  Android:   iOS:    #badminton #rpg #rpggame #tcg #mobilegame #indiegame #IndieRPG #IndieGameDev #indiedevs #CCG  ,"['badminton', 'rpg', 'rpggame', 'tcg', 'mobilegame', 'indiegame', 'indierpg', 'indiegamedev', 'indiedevs', 'ccg']"
361,"Looking for ideas over the #EasterHolidays. We have #Badminton🏸 courts available.   Courts available today. Don't worry if you haven't got the kit, you can hire everything you need from us!  Book online via our LBRUT sports app📱.      ","['easterholidays', 'badminton']"
374,MyTeam11 brings you all major updates from the world of sports! Keep reading and stay updated with MyTeam11 weekly news  #MyTeam11 #Weeklynews #Bulletins #News #Highlights #Sportsnews #Sports #Cricket #Football #Badminton  ,"['myteam11', 'weeklynews', 'bulletins', 'news', 'highlights', 'sportsnews', 'sports', 'cricket', 'football', 'badminton']"
378,Third seed #PVSindhu beats seventh seed #Busanan #Ongbamrungphan of #Thailand in straight games to enter the #semi-finals of the #KoreaOpen #Badminton Championships 2022 recently.    #sports ,"['pvsindhu', 'busanan', 'ongbamrungphan', 'thailand', 'semi', 'koreaopen', 'badminton', 'sports', 'game']"
387,"Who would have been thought, 🇰🇷 pair KANG Minhyuk /SEO Seungjae win mens doubles title at #KoreaOpen2022 !!! #Badminton  ","['koreaopen2022', 'badminton']"
388,Yes.... Cuma runner up... Selamattt #koreanopen2022  ,"['koreanopen2022', 'badminton']"
392,Play of the Day | French Open 2021  Good deception !       #Badminton #BackhandsoftheWeek #French Open ,"['badminton', 'backhandsoftheweek', 'french', 'anseyeong']"
395, ADIDAS Alpes International U19 2022 WS-U19 SF  21 21 🇮🇩 Tasya FARAHNAILAH  19  7 🇨🇭 Lucie AMIGUET  🕗 in 32 minutes #AlpesInternational2022 #U19 #Badminton #BWF  ,"['alpesinternational2022', 'u19', 'badminton', 'bwf']"
396,ADIDAS Alpes International U19 2022 WS-U19 SF  21 21 🇮🇩 Tasya FARAHNAILAH  19  7 🇨🇭 Lucie AMIGUET  🕗 in 32 minutes #AlpesInternational2022 #U19 #Badminton #BWF  ,"['alpesinternational2022', 'u19', 'badminton', 'bwf']"
400,One of the best Service return #badminton  ,['badminton']
408,#LiveScoreNet BWF World Tour Korea Open Day 6 - Badminton - Ongoing Match     #Badminton #KoreaOpen ,"['livescorenet', 'badminton', 'koreaopen', 'day6']"
413,Kian Meng-Pei Jing end five-year title drought at Korean Open   #theSun #theSundaily #badminton #KianMeng #PeiJing #KoreanOpen #Malaysia  ,"['thesun', 'thesundaily', 'badminton', 'kianmeng', 'peijing', 'koreanopen', 'malaysia']"
415,Pain is just weakness leaving your body.  #sundaymorning #badminton #training #pancit #improveyourself #nopainnogain  ,"['sundaymorning', 'badminton', 'training', 'pancit', 'improveyourself', 'nopainnogain']"
420,Thailand  team uniform is looking very nice in #KoreaOpen2022 .Sports attire has been slow on the design side. Well done to design tea. ,"['koreaopen2022', 'badminton']"
421,That roar from #AnSeyoung The little girl is growing big bigger day by day in #badminton Well played #Chochuwong ,"['anseyoung', 'badminton', 'chochuwong', 'koreaopensuper500']"
